保暖睡衣套装	品类_适用_场景	学习
清新短袖	品类_适用_场景	养约克夏
猫沙	品类_适用_场景	煲汤
防踢被	品类_适用_场景	儿童睡觉
记事本子	品类_适用_场景	婴儿出行
性感比基尼	品类_适用_场景	剃头发
运动毛巾	品类_适用_场景	小学生午睡
木床	品类_适用_场景	烧烤
户外防晒霜	品类_适用_场景	儿童房间
泡面碗	品类_适用_场景	学生吃饭
帆船	品类_适用_场景	儿童手写
学步凉鞋	品类_适用_人物	儿童
庭院洗菜池	品类_适用_场景	户外
学生	人物_蕴含_场景	上学
饭饭盒	品类_适用_场景	学生饭堂
硅胶奶瓶	品类_适用_场景	清洗
便携婴儿床	品类_适用_场景	打水
眼部精华	品类_搭配_品类	手套
披肩	品类_适用_人物	少女
学生书包	品类_适用_场景	上幼儿园
土豆泥	品类_搭配_品类	小白鞋
运动鞋徒步鞋	品类_适用_场景	婴儿实用
地板垫	品类_适用_场景	蛙泳
雪地靴	品类_适用_场景	看书
徒步鞋	品类_适用_场景	远行
中老年女装	品类_适用_人物	摄影师
升降桌椅	品类_适用_场景	儿童侧睡
电动玩具	品类_适用_人物	儿童
蒸汽拖把	品类_搭配_品类	空调
美的奶粉	品类_适用_人物	宝宝
文胸	品类_适用_场景	老人运动
拼搭积木	品类_适用_场景	儿童手工制作
毛绒玩具	品类_适用_人物	宝宝
智能机器人	品类_适用_场景	小学生学习
快板	品类_适用_场景	学生旅游
西装	品类_适用_场景	儿童影楼主题
数字贴	品类_适用_场景	儿童墙面
网布鞋	品类_适用_场景	户外
端庄礼服	品类_适用_场景	都市
咖喱	品类_适用_场景	烹饪
加厚头套	品类_适用_场景	老人房间
公主古装	品类_适用_人物	女童
风帽	品类_适用_场景	儿童手工制作
球衣	品类_适用_场景	装东西
餐具	品类_搭配_品类	土豆泥
秀禾服	品类_适用_场景	做新娘服
学生双肩包	品类_适用_场景	收副乳
胸罩	品类_搭配_品类	瑜伽裤
初心蓝牙音响	品类_适用_场景	都市
登山鞋	品类_适用_场景	参加攀岩
女粉饼	品类_适用_场景	老人居家
百褶裙	品类_搭配_品类	围巾
泳衣套装	品类_适用_场景	成人游泳
冰垫	品类_适用_场景	儿童节日
喜欢仿真玩具	品类_适用_人物	宝贝
幼儿园书包	品类_适用_场景	头发护理
玩具套装	品类_适用_场景	儿童生日
理发剪刀	品类_适用_场景	调音师
子初护臀膏	品类_适用_人物	宝贝
纯银耳饰	品类_适用_场景	佩戴
枕头趴	品类_适用_场景	榨西瓜汁
儿童发夹	品类_适用_人物	婴幼儿
奶瓶消毒柜	品类_适用_人物	美容师
遮阳网纱	品类_适用_场景	户外
吸湿剂	品类_适用_场景	秋冬
婚宴礼服	品类_适用_场景	做茶
可爱小兔子	品类_适用_场景	婴儿陪伴
无钢圈文胸	品类_适用_场景	女王
宝宝奶瓶	品类_适用_场景	0-3个月宝宝
短款西装	品类_搭配_品类	西装裤
西湖龙井	品类_适用_场景	裁剪
排球鞋	品类_适用_场景	户外
减震男鞋	品类_适用_场景	跑步
两用净水器	品类_适用_场景	户外
早教卡	品类_适用_场景	拌番茄沙拉
睫毛卷翘器	品类_适用_场景	秋冬
礼品盒	品类_适用_场景	掷飞镖
粗粮面包	品类_适用_场景	刷鞋子
护腰靠垫	品类_适用_场景	打高尔夫
饭盒	品类_适用_场景	装饭
午睡神器	品类_适用_场景	小学生睡觉
梳子	品类_适用_场景	儿童理发师
纸尿裤	品类_适用_场景	睡觉
写字板	品类_适用_场景	儿童手写
哺乳衣	品类_适用_人物	中小学生
松紧带	品类_适用_场景	学院风JK
旗袍	品类_适用_场景	唱戏
跑步鞋	品类_适用_场景	学冲浪
男Polo衫	品类_适用_场景	散步
凉拖鞋	品类_适用_场景	去渡假
降温神器	品类_适用_场景	儿童降温
徒步袜	品类_适用_场景	户外
巧克力味饼干	品类_适用_场景	洗衣
纱布毛巾	品类_适用_场景	学生餐厅
演出服	品类_适用_场景	成人演出
双人铁管	品类_适用_场景	拖地
男士洁面	品类_适用_场景	洁面
精致墨镜	品类_适用_场景	儿童室外
溜娃神器	品类_适用_场景	婴幼儿旅行
装饰贴画	品类_适用_场景	儿童卧室
衬衫	品类_搭配_品类	西服
床单被罩	品类_适用_场景	养宝宝
餐桌椅	品类_适用_场景	学生餐厅
长袖衬衫	品类_适用_场景	学院风JK
室内衣柜	品类_适用_场景	收纳
儿童旗袍	品类_适用_场景	儿童送礼
尿不湿	品类_适用_场景	淌水
中腰四角裤	品类_适用_人物	男士
儿童营养早餐	品类_适用_场景	收纳
迷彩服	品类_适用_场景	煮鹌鹑蛋
蛋糕装饰	品类_适用_场景	学生住宿
防晒帽子	品类_适用_场景	儿童出游
睡裙	品类_适用_场景	孕妇休闲
机车靴	品类_适用_场景	意式
厕所豆腐砂	品类_适用_场景	刻字
阔腿裤	品类_适用_场景	学生休闲
珍珠项链	品类_适用_人物	厨师
产检资料	品类_适用_场景	看球赛
秋装	品类_搭配_品类	夏装
舒缓啫喱	品类_适用_场景	清洁
纸尿裤	品类_适用_场景	1-2岁宝宝助眠
产后束腹带	品类_适用_场景	出门游玩
家居服	品类_适用_场景	太太
小胸罩	品类_适用_人物	少女
学生党	人物_蕴含_场景	派对
手工面条	品类_适用_场景	做拉面
辅食油	品类_适用_场景	婴儿食用
冻干咖啡	品类_适用_场景	烘培
不锈钢饭盒	品类_适用_场景	收拾新房
圆领衫	品类_适用_场景	户外
小学生	人物_蕴含_场景	上学
点读笔	品类_适用_场景	煎鱼
男友	人物_蕴含_场景	教学
初中学生	人物_蕴含_场景	学生
男式覆膜	品类_适用_场景	户外
一箱拉杆	品类_适用_场景	户外
奶瓶消毒器	品类_适用_场景	儿童卧室
慵懒连帽卫衣	品类_适用_人物	女士
清新碎花裙	品类_适用_场景	老人送礼
呵护学步	品类_适用_人物	宝宝
干发毛巾	品类_适用_场景	儿童出行
专用键盘	品类_适用_场景	游戏
豆腐干	品类_适用_场景	儿童劳保
舒适内衣	品类_适用_场景	运动
床头柜	品类_适用_场景	学生煮饭
少女	人物_蕴含_场景	坐月子
防滑杯垫	品类_适用_人物	婴幼儿
太阳镜	品类_适用_场景	烘鞋
徒步鞋	品类_适用_场景	公园
教师	人物_蕴含_场景	办公
不锈钢筷子	品类_适用_场景	吃甜食
迷你桌球	品类_适用_场景	婴幼儿洗衣
运动毛巾	品类_适用_场景	户外
板鞋	品类_适用_场景	儿童户外
无袖运动上衣	品类_适用_场景	骑电动踏板车
吊带裙	品类_适用_场景	冲奶
驱蚊喷雾	品类_适用_场景	蒸糯米鸡
bb凳	品类_适用_人物	孕妈
豆腐砂	品类_适用_场景	上网
烫钻蝴蝶结	品类_适用_场景	吃饭
儿童裙	品类_适用_场景	玩大富翁
小学生	人物_蕴含_场景	遛娃
卫衣	品类_适用_场景	过冬
骆驼家庭	品类_适用_场景	儿童幼儿园
手提袋	品类_适用_场景	小学生补课
唐装	品类_适用_场景	老人生日
蒸汽电烤箱	品类_适用_场景	烤肉
厚重餐椅	品类_适用_场景	婴儿侧睡
公仔玩偶	品类_适用_场景	成人睡觉
置物架	品类_适用_场景	学生降温
收腹带剖腹产	品类_适用_场景	甜美淑女
婚礼礼服	品类_适用_人物	宝妈
不锈钢餐具	品类_适用_场景	婴幼儿电动玩具
围兜	品类_适用_场景	老人吃饭
幼儿园书包	品类_适用_场景	婴儿幼儿园
硅胶碗	品类_适用_场景	儿童卧室
水洗童装	品类_适用_人物	老人家
男围裙	品类_适用_场景	儿童墙上
学生手表	品类_适用_场景	儿童旅行
小礼帽	品类_适用_场景	时髦精
渔夫帽	品类_适用_场景	出门玩
耐高温餐具	品类_适用_场景	学生游泳
大蝴蝶结	品类_适用_人物	少女
文件袋	品类_适用_场景	小学生学习
女性香水	品类_适用_人物	母婴
小拎包	品类_适用_场景	婴儿出门
灯芯绒吊带	品类_适用_场景	秋冬季
健康燕麦片	品类_适用_场景	烘培
浴室镜子	品类_适用_场景	吃猫粮
鸟巢	品类_搭配_品类	鸟儿
滑板车	品类_适用_场景	玩电动滑板
安抚枕	品类_适用_场景	婴儿喂奶
文胸套装	品类_适用_场景	成人派对
透气直筒裤	品类_适用_场景	儿童过家家
有线鼠标	品类_适用_场景	切牛排
牛仔长裤	品类_适用_场景	念书
宽松上衣	品类_搭配_品类	短西装
腰带	品类_适用_场景	去远足
包屁衣	品类_适用_场景	婴儿新年
好运手链	品类_适用_场景	佩戴
火锅电炒锅	品类_适用_场景	做菜
法压壶	品类_适用_场景	头发护理
连体包屁衣	品类_适用_人物	婴儿
沙滩裙	品类_适用_场景	倒拉圾
多功能包	品类_适用_场景	青少年学习
包臀裙	品类_搭配_品类	文胸
手工糕点	品类_适用_场景	翻台历
宠物狗	品类_适用_场景	儿童烘焙
猫咪梳子	品类_适用_场景	儿童超市收银
便携快客杯	品类_适用_场景	旅行
舞鞋	品类_适用_场景	跳舞
卸妆啫喱	品类_适用_场景	冲奶粉
学习筷	品类_适用_场景	青少年运动
格饭盒	品类_适用_场景	小学生午餐
电推子	品类_适用_场景	剪头
手镯	品类_适用_场景	探险
夹子	品类_适用_场景	晾袜子
婴儿洗衣液	品类_适用_场景	儿童洗衣
拉面	品类_适用_场景	小学生上学
小奶牛	品类_适用_场景	户外
管理书籍	品类_适用_场景	儿童降温
运动上衣	品类_适用_场景	烤鸡翅包饭
束脚长裤	品类_适用_场景	学生休闲
轻食机	品类_适用_场景	骑电动滑板车
卫衣	品类_适用_场景	干活
趴睡枕	品类_适用_场景	成人午休
儿童床	品类_适用_场景	睡觉
助步车	品类_适用_人物	婴儿
清洁湿敷	品类_适用_场景	学美容
连体衣	品类_适用_场景	婴儿春节
舒适皮鞋	品类_适用_场景	儿童家庭
渔夫帽	品类_适用_场景	烫头发
电推子	品类_适用_人物	婴儿
长直发	品类_适用_人物	调酒师
厕所垫	品类_适用_场景	儿童浴室
手提包	品类_适用_场景	学生住宿
煲汤电炖煲	品类_适用_场景	出世
硅胶勺	品类_适用_场景	儿童午睡
小学生	人物_蕴含_场景	学习
砧板	品类_适用_场景	切东西
奶嘴夹	品类_适用_人物	婴儿
液体钙	品类_适用_人物	宝贝
羽绒马甲	品类_适用_场景	踢五人足球
乳贴	品类_适用_场景	拍照
卷发电卷棒	品类_适用_人物	学生
大衣羽绒服	品类_搭配_品类	饼干
智能手环	品类_适用_场景	运动
男羽绒裤	品类_适用_人物	美女
首饰架	品类_适用_场景	学生住校
备孕海藻油	品类_适用_场景	打高尔夫
奖品	品类_适用_场景	学生伴手礼
休闲裤	品类_搭配_品类	休闲鞋
日本橡皮	品类_适用_人物	婴儿
抗菌内裤	品类_适用_人物	孕产妇
鸡蛋面包	品类_适用_场景	吃馒头
化妆师	人物_蕴含_场景	订婚
水晶项链	品类_适用_场景	除灰尘
香水	品类_适用_人物	女士
老爹鞋	品类_适用_场景	户外
实在脆皮	品类_适用_场景	吃货
注水保温碗	品类_适用_场景	学生吃饭
学生党	人物_蕴含_场景	作战
上衣吊带	品类_适用_人物	少女
荣耀手环	品类_适用_场景	做菜
自动卷笔刀	品类_适用_场景	小学生电动玩具
格子围巾	品类_搭配_品类	面包服
火鸡	品类_适用_场景	儿童出游
运动系列透气网布	品类_适用_场景	户外
奶粉袋	品类_适用_场景	束腰
进口文具	品类_适用_人物	白领
恒温奶瓶	品类_适用_人物	宝宝
海报	品类_适用_人物	宝宝
运动泳装	品类_适用_场景	中学生运动
修剪刀	品类_适用_场景	成人午睡
婚纱	品类_适用_场景	拍外景
头饰	品类_适用_场景	扎头发
炒菜锅	品类_适用_场景	儿童跳舞
进口清洗剂	品类_适用_场景	看剧情
背包	品类_适用_场景	学生上课
酵素洗洁精	品类_适用_场景	除菌
旅游包	品类_适用_场景	婴儿运动
婴儿手抓球	品类_适用_人物	宝宝
草帽	品类_适用_场景	出门
分体泳衣	品类_适用_场景	学游泳
运动内衣	品类_搭配_品类	上衣
巨能写中性笔	品类_适用_场景	速干
鱼竿	品类_适用_场景	儿童钓鱼
开衫卫衣	品类_搭配_品类	白色衬衫
碗餐具套装	品类_适用_场景	吃饭
印花卫衣	品类_适用_场景	纸片人
小礼物	品类_适用_场景	儿童七夕
保暖衣服	品类_适用_人物	白领
餐巾纸	品类_适用_场景	宅男
袖扣	品类_搭配_品类	西装
播放器	品类_适用_场景	老年唱戏
吸水拖把	品类_适用_场景	洗内裤
指纹锁	品类_适用_场景	中老年游泳
洗涤剂	品类_适用_场景	儿童洗衣
洞洞鞋	品类_搭配_品类	凉鞋
针织连衣裙	品类_搭配_品类	高跟鞋
蝴蝶结绑带	品类_适用_人物	少女
头盔	品类_适用_场景	下雨天
防雨徒步鞋	品类_适用_场景	户外
地毯	品类_适用_场景	婴儿卧室
女鞋运动鞋	品类_适用_场景	遛弯
日式餐具	品类_适用_场景	吃饭
胸衣	品类_适用_人物	女士
加厚头套	品类_适用_场景	骑行
网鞋	品类_适用_场景	睡觉
套装日式餐具	品类_适用_场景	游戏
毛球症	品类_适用_场景	清洁
卡通镜子	品类_适用_场景	化妆
隔尿裤	品类_适用_场景	学天文摄影
吊带衫	品类_适用_人物	宝妈
渔具	品类_适用_场景	夜钓
胎帽	品类_适用_场景	蒸虾饺
得力文具	品类_适用_场景	小学生学习
横幅	品类_适用_场景	参加婚礼
碗餐盘	品类_适用_场景	蒸糯米鸡
高帮篮球鞋	品类_适用_场景	学生演出
背带短裤	品类_适用_场景	暖脚
新鲜红枣	品类_适用_场景	学生卧室
浓香型保健酒	品类_适用_场景	养生
女凉鞋	品类_适用_场景	出去玩
收纳盒	品类_适用_场景	孕妇七夕
婴儿连体衣	品类_适用_场景	婴儿百日宴
便当盒	品类_适用_场景	3-6岁宝宝吃辅食
休闲裤	品类_适用_场景	遛弯
遥控跑车	品类_适用_场景	儿童电动玩具
整理箱	品类_适用_场景	学生教室
美体衣	品类_适用_场景	学生送礼
雪地靴	品类_适用_场景	保暖
祛痘精华霜	品类_适用_场景	儿童本命年
冲奶机	品类_适用_人物	化妆师
加厚笔记本	品类_适用_人物	高中生
中筒袜子	品类_适用_人物	宝宝
工具镊子	品类_适用_场景	户外
暖手宝	品类_适用_场景	充电
婴儿理发器	品类_适用_场景	打橄榄球
仿真模型	品类_适用_场景	婴儿煲汤
洗脸仪	品类_搭配_品类	吸奶器
虎牌保温杯	品类_适用_人物	女士
开衫卫衣	品类_适用_场景	青少年运动
礼品盒	品类_适用_场景	儿童飘窗
网面鞋	品类_适用_场景	青少年运动休闲
新生儿胎帽	品类_适用_人物	男青年
进口海苔	品类_适用_场景	老人祝寿
拜年服	品类_适用_场景	开会
仿真丝绸丝绸	品类_适用_场景	小学生生日
防辐射服	品类_适用_人物	中年妇女
煤气灶	品类_适用_场景	孕妇洗衣
宽松西装裤	品类_搭配_品类	短款西装
铝合金隔断	品类_适用_场景	户外
冰垫凉垫	品类_适用_场景	洗头发
车用抱枕	品类_适用_场景	儿童车载
清爽沐浴露	品类_适用_人物	婴儿
捕蚊器	品类_适用_场景	照相
透气网鞋	品类_适用_场景	跑步
运动鞋学步鞋	品类_适用_场景	经期
观察日记	品类_适用_场景	理头发
溜娃神器	品类_适用_场景	儿童旅游
去渍牙膏	品类_适用_场景	去口臭
遮阳渔夫帽	品类_适用_场景	演奏低音单簧管
食物咬咬袋	品类_适用_人物	婴儿
透气鞋子	品类_适用_场景	运动休闲
手捧花	品类_搭配_品类	婚纱
儿童爬行垫	品类_适用_场景	儿童打地铺
强生婴儿润肤油	品类_适用_场景	婴儿家
摘抄本	品类_适用_场景	弹儿童钢琴
西裤	品类_搭配_品类	围巾
家居服	品类_适用_场景	孕妇居家
婴儿	人物_蕴含_场景	化妆
男文件袋	品类_适用_场景	收纳
圆领短袖	品类_适用_场景	用打火机
可爱便携水杯	品类_适用_场景	儿童户外
透明水彩	品类_适用_场景	绘画
播放器	品类_适用_场景	k歌
双肩包包	品类_适用_场景	学院风JK
修眉辅助器	品类_适用_场景	化妆
隔尿裤	品类_适用_场景	越野跑
四角短裤	品类_适用_场景	学生海边
染发梳子	品类_适用_场景	除菌
学生书包	品类_适用_场景	儿童出行
亲子装	品类_适用_场景	旅行
仿真动物	品类_适用_场景	公园
床垫	品类_适用_场景	睡觉
文具	品类_适用_人物	学生党
天然山茶油	品类_适用_场景	压马路
祛痘凝胶	品类_适用_场景	美容院
苏泊尔电烤箱	品类_适用_场景	打蓝球
童趣玩具	品类_适用_人物	宝宝
雪峰网架	品类_适用_场景	冬季
健康陶瓷	品类_适用_场景	烹饪
护耳帽	品类_适用_场景	喂秋田犬
糖果盘	品类_适用_场景	结婚
护脊书包	品类_适用_人物	白领
妙而舒纸尿裤	品类_适用_场景	冲电
拉杆音响	品类_适用_场景	榨脐橙
装饰小图案	品类_适用_场景	泡茶
防晒衣	品类_适用_场景	防晒
遥控机器人	品类_适用_场景	儿童学习
橱柜收纳	品类_适用_场景	儿童唱歌
包屁衣	品类_适用_场景	儿童团建
男鞋	品类_适用_人物	男士
调味料	品类_适用_场景	去写生
小狗狗鞋子	品类_适用_人物	宝贝
田字格本	品类_适用_场景	小学生幼儿园
加厚女袜	品类_适用_场景	遮阳
高压水枪	品类_适用_场景	洗车
文胸	品类_适用_场景	甜美少女
拜年服	品类_适用_场景	儿童拜年
刮脸刀	品类_适用_场景	剃须
篮球鞋	品类_搭配_品类	背带裙
小夹板	品类_适用_场景	中学生补课
睡眠眼罩	品类_适用_场景	儿童睡眠
果蔬燕麦片	品类_适用_场景	吹口琴
灵犀玩具	品类_适用_人物	宝宝
足球鞋	品类_适用_场景	踢五人足球
早教机	品类_适用_场景	小学生学习
短袖短裤	品类_适用_场景	学生跑步
防辐射服	品类_适用_人物	婴幼儿
超轻皮肤包	品类_适用_场景	户外
墙贴纸	品类_适用_场景	学生卧室
蝙蝠侠玩具	品类_适用_场景	吃牛排
直筒裤	品类_搭配_品类	袜子
宽松冲锋衣	品类_适用_场景	喂宝宝
书架	品类_适用_人物	中小学生
猫窝睡眠窝	品类_适用_场景	运动
双向睡袋	品类_适用_人物	宝妈
保温杯	品类_搭配_品类	番茄
便携保温水杯	品类_适用_场景	喝水
安全绳	品类_适用_场景	攀岩
新婚夫妇	人物_蕴含_场景	春节
针织长裤	品类_搭配_品类	羽绒服
花生糕	品类_适用_场景	儿童健身
腰封	品类_适用_人物	驾驶员
调味料	品类_适用_场景	吃货
礼盒	品类_适用_场景	孕妇七夕
百洁布	品类_适用_场景	拖地
挡风板	品类_适用_场景	婴儿出游
空调	品类_适用_场景	户外
保暖连体衣	品类_适用_场景	吃栗子
儿童礼服	品类_适用_场景	儿童独唱
小酥肉	品类_适用_场景	吃货
早教玩具	品类_适用_场景	扫头发
去泪痕猫咪	品类_适用_场景	儿童t台走秀
实用合成树脂	品类_适用_场景	结婚
尿不湿	品类_适用_人物	婴儿
薯条	品类_适用_场景	学生桌上
炒菜锅	品类_适用_人物	学生
婴儿鞋	品类_适用_场景	学做饭
乐福鞋	品类_搭配_品类	餐具
新生儿浴巾	品类_适用_人物	婴儿
日本纸尿裤	品类_适用_人物	宝妈
中老年女装	品类_适用_人物	女士
钢化玻璃	品类_适用_场景	户外
周岁礼物	品类_适用_场景	儿童过家家
马尾	品类_适用_场景	女神
粗粮面包	品类_适用_场景	去口臭
包头凉拖鞋	品类_适用_场景	儿童运动
无糖烧烤	品类_适用_场景	夜宵
洗衣机清洁剂	品类_适用_场景	婴儿学习
拼插玩具	品类_适用_场景	彩妆师
小学生午休枕	品类_适用_场景	吃饭
弹力短袖	品类_适用_场景	健身
迷你奶瓶	品类_适用_人物	儿童
比基尼	品类_适用_场景	浮潜
女过家家玩具	品类_适用_场景	练字
蛋挞起酥皮	品类_适用_场景	吃货
大型积木	品类_适用_场景	炒酸辣土豆丝
马口竿	品类_适用_场景	儿童钓鱼
水果派	品类_适用_场景	训拳师犬
擦澡巾	品类_适用_场景	烧烤
办公室桌面	品类_适用_场景	学生桌上
床头柜	品类_搭配_品类	海报
辫子	品类_适用_人物	孕妇
套装长裤	品类_适用_场景	闺女
套装奶瓶刷	品类_适用_人物	宝宝
笔筒	品类_适用_场景	小学生学习
宽松西装	品类_搭配_品类	白色衬衫
套装衣服	品类_适用_场景	满月
厨房玩具	品类_适用_场景	儿童家
重庆胡豆	品类_适用_场景	种植
中筒靴	品类_适用_场景	户外
速干长裤	品类_适用_场景	喂美国可卡犬
闪粉	品类_适用_场景	儿童过家家
笔记本子	品类_适用_场景	大学生读书
透气短袖	品类_适用_场景	吃东西
真皮女包	品类_适用_场景	军训
整蛊玩具	品类_适用_场景	儿童骑行
复古耳坠	品类_适用_场景	都市
皮鞋	品类_搭配_品类	领带
冻干枣片	品类_适用_场景	擦粉底
睫毛膏	品类_适用_场景	补妆
速干训练服	品类_适用_场景	榨橙子
洞洞鞋	品类_适用_场景	逛沙滩
眉粉	品类_适用_场景	补妆
健康推车坐垫	品类_适用_人物	宝宝
料理机	品类_适用_场景	垂钓
披肩	品类_适用_场景	美甲
碗餐盘	品类_适用_场景	吃饭
长袖衬衫	品类_适用_场景	美容院
腰果	品类_适用_场景	吃东西
幼儿园书包	品类_适用_场景	婚宴
溪流杆	品类_适用_场景	儿童钓鱼
墙贴	品类_适用_场景	装饰卧室
手持辅食机	品类_适用_人物	婴儿
休闲鞋	品类_搭配_品类	羽绒服
蔓越莓味曲奇	品类_适用_场景	儿童墙面
泳镜	品类_搭配_品类	泳装
眼睛矫正器	品类_适用_场景	看书
保暖睡袍	品类_适用_场景	老年唱戏
清洁露	品类_适用_场景	洁面
男童短袖	品类_适用_场景	婴幼儿运动
套装头饰	品类_适用_人物	伴娘
墙饰	品类_适用_场景	拉小提琴
防滑凉拖	品类_适用_场景	洗澡
回力鞋	品类_搭配_品类	晚礼服
国际装备	品类_适用_场景	户外
运动凉鞋	品类_搭配_品类	短裙
彩页插画	品类_适用_场景	学生送礼
球员版球衣	品类_适用_场景	球迷
笔记本子	品类_适用_场景	婴儿过年
徒步双肩背包	品类_适用_场景	儿童卧室
室内消毒液	品类_适用_场景	清洁
运动袜	品类_适用_场景	做运动
隔尿垫	品类_适用_场景	小学生练习
太阳手表	品类_适用_场景	冲茶
充电吸尘器	品类_适用_场景	儿童洗衣
爸爸装	品类_适用_场景	炒油焖大虾
便盆	品类_适用_人物	白领
绿茶香水	品类_适用_场景	剃头发
半袖体恤	品类_适用_场景	学院风JK
软壳衣	品类_适用_场景	儿童午餐
真空窗花	品类_适用_场景	户外
墙贴纸	品类_适用_场景	儿童教室
加厚保暖裤	品类_适用_场景	做早餐
防摔奶瓶	品类_适用_人物	宝宝
双面拖把	品类_适用_场景	拖地
现代椅子	品类_适用_场景	抑菌
密码箱	品类_适用_场景	学生住校
擦玻璃器	品类_适用_场景	打扫
计划本	品类_适用_场景	大学生学习
炫彩灯	品类_适用_场景	学生毕业
运动内衣	品类_适用_人物	中小学生
登山裤	品类_适用_场景	户外
钓竿	品类_适用_人物	宝宝
礼物	品类_适用_场景	孕妇七夕
推子	品类_适用_场景	剃头发
抱枕被子	品类_适用_场景	婴儿周岁生日
无袖衬衫	品类_搭配_品类	土豆泥
老师	人物_蕴含_场景	接亲
纸巾	品类_适用_场景	婴儿带娃
过家家厨房玩具	品类_适用_场景	儿童户外
母婴	人物_蕴含_场景	做家务
电筒	品类_适用_场景	露营
眼贴	品类_适用_场景	孕妇休闲
墙贴	品类_适用_场景	儿童教室
跑步鞋	品类_适用_场景	参加芝加哥马拉松
亲子鞋	品类_适用_人物	化妆师
香氛洗衣液	品类_适用_场景	防虫
军刀	品类_适用_场景	蒸肉圆
加绒外套	品类_适用_场景	冬季
跑步服	品类_适用_场景	游戏
抑菌洗衣液	品类_适用_场景	儿童电动玩具
环境除臭猫咪	品类_适用_场景	儿童出游
公主裙	品类_适用_场景	大学生生日
太阳镜	品类_适用_场景	翻台历
少年	人物_蕴含_场景	幼儿园
小礼包	品类_适用_场景	儿童伴手礼
卡通婴儿床	品类_适用_场景	出门玩
洗衣凝珠	品类_适用_场景	婴儿吃饭
专用拖把	品类_适用_场景	淋浴
成长积木	品类_适用_场景	下山
长袖衬衫	品类_搭配_品类	休闲鞋
爬爬服	品类_适用_场景	换尿片
纱布浴巾	品类_适用_场景	儿童游泳
背包	品类_适用_场景	猫咪洗护
防晒乳液	品类_适用_场景	户外
纸贴画	品类_适用_场景	遛街
干粮	品类_适用_场景	秋冬
知性长袖连衣裙	品类_适用_人物	孕妇
油性油画棒	品类_适用_场景	绘画
小学生	人物_蕴含_场景	做作业
理发器	品类_适用_场景	儿童卧室
小猫钓鱼	品类_适用_场景	用餐
拼搭积木	品类_适用_场景	婴儿百日宴
儿童礼服	品类_适用_人物	亲子
儿童水杯	品类_适用_场景	出门
空调	品类_适用_场景	煮养生茶
舒适裙子	品类_适用_人物	少女
高清投影仪	品类_适用_场景	国潮男装
健康小礼物	品类_适用_场景	老人实用
拖把杆	品类_适用_场景	哄孩子
早餐吐司	品类_适用_场景	涂色
运动耳机	品类_适用_场景	学生住宿
人物拼图	品类_适用_场景	夹东西
松紧短裤	品类_适用_场景	运动
衣柜	品类_适用_场景	儿童卧室
男运动套装	品类_适用_场景	除异味
防晒衣	品类_适用_场景	郊游
婴幼儿	人物_蕴含_场景	早教
套装厨具	品类_适用_场景	玩电脑
灯笼裤	品类_适用_场景	学生休闲
电脑椅	品类_适用_场景	阅读控
乳垫	品类_适用_场景	冲饮
带扣腰带	品类_适用_场景	户外
乳胶枕头	品类_适用_场景	休息
针织帽	品类_搭配_品类	帽子
健康饭盒	品类_适用_场景	婴儿运动
休闲小包	品类_适用_场景	出门游玩
护眼罩	品类_适用_场景	产后护理
宝宝理发器	品类_适用_人物	孕产妇
玩具套装	品类_适用_场景	婴儿做饭
拼装玩具	品类_适用_场景	儿童学习
头盔	品类_适用_场景	骑摩托
手工细面	品类_适用_场景	孕妇洗衣
洗澡巾	品类_适用_场景	儿童手工制作
系带丝绸	品类_适用_场景	都市
护肤沐浴露	品类_适用_人物	婴儿
跑步裤	品类_适用_场景	晨跑
多功能鞋	品类_适用_场景	儿童幼儿园
睡觉抱枕	品类_适用_场景	学生午休
提亮肤色面膜贴	品类_适用_场景	学生跑步
听诊器	品类_适用_场景	商务人士
骑行滑板车	品类_适用_场景	夹菜
衣柜	品类_适用_场景	冲米糊
软壳衣	品类_适用_场景	切柠檬
玉米爽身粉	品类_适用_场景	蒸牛肉丸
短袖短裤	品类_适用_场景	儿童运动
墙角蹭毛器	品类_适用_场景	夜店
驾驶员	人物_蕴含_场景	餐厅
巧克力味牛奶	品类_适用_场景	财务
猪肉干	品类_适用_场景	炒花甲
双层饭盒	品类_适用_场景	拉尿
打蛋蛋清分离器	品类_适用_场景	成人理发
魅力吊椅	品类_适用_场景	户外
运动凉鞋	品类_搭配_品类	针织短袖
新生初生儿	品类_适用_人物	婴儿
小马甲	品类_适用_场景	防晒
定型护颈枕	品类_适用_场景	做指甲
面包	品类_适用_场景	跑马拉松
厨房油刷	品类_适用_场景	走夜路
睡篮	品类_适用_人物	宝宝
耐磨鼠标垫	品类_适用_场景	工作
女防晒衣	品类_适用_场景	防晒
连体哈衣	品类_适用_人物	婴儿
商务男袜	品类_适用_人物	男士
礼盒	品类_适用_场景	老人过生日
素描本	品类_适用_场景	学画
纸贴画	品类_适用_场景	儿童体检
保温饭盒	品类_适用_场景	画油画
拉杆行李箱	品类_适用_场景	学画画
套头帽	品类_适用_场景	户外
玩偶	品类_适用_场景	儿童唱歌
发饰	品类_适用_场景	化妆
妙而舒纸尿裤	品类_适用_人物	宝宝
不锈钢茶壶	品类_适用_场景	参加围棋比赛
迷你双肩包	品类_适用_场景	游戏
遮阳大檐	品类_适用_场景	钓鱼
轻便鸟巢	品类_适用_场景	户外
免穿文胸	品类_适用_场景	孕妇居家
